Date,Close
15/11/1999,72.046875
16/11/1999,73.875
17/11/1999,72.875
18/11/1999,75.109375
19/11/1999,75.78125
22/11/1999,74.625
23/11/1999,74.96875
24/11/1999,77.4375
26/11/1999,77.6875
29/11/1999,76.40625
30/11/1999,73.5
1/12/1999,75.09375
2/12/1999,77.476563
3/12/1999,79.125
6/12/1999,79.84375
7/12/1999,79.84375
8/12/1999,78.875
9/12/1999,79.25
10/12/1999,79.90625
13/12/1999,80.992188
14/12/1999,79.53125
15/12/1999,81.0625
16/12/1999,83.0625
17/12/1999,83.78125
20/12/1999,84.875
21/12/1999,89.4375
22/12/1999,89.15625
23/12/1999,90.21875
27/12/1999,89.6875
28/12/1999,89.125
29/12/1999,92.5
30/12/1999,91.5
31/12/1999,91.375
3/1/2000,94.75
4/1/2000,88.25
5/1/2000,86
6/1/2000,80.09375
7/1/2000,90
10/1/2000,92.5
11/1/2000,88
12/1/2000,86.0625
13/01/2000,91.25
14/01/2000,93.375
18/01/2000,93.875
19/01/2000,96
20/01/2000,95.0625
21/01/2000,96.25
24/01/2000,91.625
25/01/2000,93
26/01/2000,89.25
27/01/2000,90.5625
28/01/2000,86
31/01/2000,89.6875
1/2/2000,92.09375
2/2/2000,92.875
3/2/2000,96.5
4/2/2000,97.15625
7/2/2000,98.5
8/2/2000,102.625
9/2/2000,99
10/2/2000,102.25
11/2/2000,99.875
14/02/2000,99.75
15/02/2000,100.46875
16/02/2000,100
17/02/2000,102.125
18/02/2000,98.4375
22/02/2000,98.75
23/02/2000,104.25
24/02/2000,106.5
25/02/2000,104.0625
28/02/2000,104
29/02/2000,106.75
1/3/2000,107.625
2/3/2000,105.132813
3/3/2000,111.0625
6/3/2000,111.9375
7/3/2000,110.25
8/3/2000,111.25
9/3/2000,115
10/3/2000,114.5
13/03/2000,111.5
14/03/2000,107.375
15/03/2000,102.875
16/03/2000,108.75
17/03/2000,110.8125
20/03/2000,107.6875
21/03/2000,111.75
22/03/2000,114
23/03/2000,116
24/03/2000,117.5625
27/03/2000,117.75
28/03/2000,114.75
29/03/2000,110
30/03/2000,107.25
31/03/2000,109.5
3/4/2000,102.9375
4/4/2000,101.9375
5/4/2000,100.125
6/4/2000,102.5
7/4/2000,106.625
10/4/2000,100.125
11/4/2000,97.75
12/4/2000,92
13/04/2000,88
14/04/2000,80.375
17/04/2000,89.625
18/04/2000,92
19/04/2000,89.1875
20/04/2000,87.25
24/04/2000,84.75
25/04/2000,90.46875
26/04/2000,87.375
27/04/2000,91.25
28/04/2000,94.75
1/5/2000,95.625
2/5/2000,90.125
3/5/2000,89.125
4/5/2000,89.3125
5/5/2000,91.4375
8/5/2000,87.875
9/5/2000,86
10/5/2000,79.75
11/5/2000,84.625
12/5/2000,84.625
15/05/2000,88.3125
16/05/2000,90.8125
17/05/2000,88.9375
18/05/2000,85.75
19/05/2000,81.6875
22/05/2000,81.625
23/05/2000,74.8125
24/05/2000,79.5
25/05/2000,77.75
26/05/2000,77.75
30/05/2000,85.5625
31/05/2000,83.125
1/6/2000,87.375
2/6/2000,93.625
5/6/2000,93.859375
6/6/2000,91.25
7/6/2000,93.6875
8/6/2000,93.25
9/6/2000,93.75
12/6/2000,90.75
13/06/2000,94.25
14/06/2000,92.125
15/06/2000,93.75
16/06/2000,94.25
19/06/2000,98
20/06/2000,97.625
21/06/2000,98.875
22/06/2000,95.25
23/06/2000,91.5
26/06/2000,94
27/06/2000,92.875
28/06/2000,94
29/06/2000,91.640625
30/06/2000,93.4375
3/7/2000,95.25
5/7/2000,91.5625
6/7/2000,94
7/7/2000,95.9375
10/7/2000,94.484375
11/7/2000,95
12/7/2000,97.25
13/07/2000,98.5
14/07/2000,100.625
17/07/2000,101.75
18/07/2000,99.5
19/07/2000,97.25
20/07/2000,100.375
21/07/2000,97
24/07/2000,95
25/07/2000,95.75
26/07/2000,95.625
27/07/2000,91.875
28/07/2000,86.875
31/07/2000,89.4375
1/8/2000,88.25
2/8/2000,86.6875
3/8/2000,90.4375
4/8/2000,90.125
7/8/2000,92.25
8/8/2000,94.125
9/8/2000,91.625
10/8/2000,89.8125
11/8/2000,91.0625
14/08/2000,93
15/08/2000,93
16/08/2000,93.9375
17/08/2000,95.75
18/08/2000,95.25
21/08/2000,95.5
22/08/2000,95.5
23/08/2000,97.0625
24/08/2000,98.5625
25/08/2000,98.03125
28/08/2000,98.5
29/08/2000,99
30/08/2000,98.875
31/08/2000,101.625
1/9/2000,102.625
5/9/2000,99.5
6/9/2000,96
7/9/2000,98.125
8/9/2000,95.125
11/9/2000,92.8125
12/9/2000,91.375
13/09/2000,93.5
14/09/2000,93
15/09/2000,91.3125
18/09/2000,89.875
19/09/2000,93.1875
20/09/2000,94.625
21/09/2000,87.75
22/09/2000,92.9375
25/09/2000,90.46875
26/09/2000,89.4375
27/09/2000,89.5625
28/09/2000,91.5625
29/09/2000,88.75
2/10/2000,86.75
3/10/2000,84
4/10/2000,85.625
5/10/2000,85.875
6/10/2000,83
9/10/2000,82.625
10/10/2000,78.3125
11/10/2000,77.0625
12/10/2000,75.125
13/10/2000,81.25
16/10/2000,82
17/10/2000,78.25
18/10/2000,78
19/10/2000,85.0625
20/10/2000,86.3125
23/10/2000,86.1875
24/10/2000,82.5
25/10/2000,77.875
26/10/2000,79.875
27/10/2000,79.71875
30/10/2000,76.765625
31/10/2000,81.703125
1/11/2000,81
2/11/2000,82
3/11/2000,83.0625
6/11/2000,82.4375
7/11/2000,82.125
8/11/2000,75.703125
9/11/2000,75.6875
10/11/2000,71.75
13/11/2000,71.859375
14/11/2000,75.84375
15/11/2000,77.375
16/11/2000,72.875
17/11/2000,72.828125
20/11/2000,69.859375
21/11/2000,69.75
22/11/2000,66.625
24/11/2000,70.4375
27/11/2000,69.5625
28/11/2000,65.453125
29/11/2000,62.9375
30/11/2000,62.984375
1/12/2000,64
4/12/2000,65
5/12/2000,70.6875
6/12/2000,68
7/12/2000,66.5
8/12/2000,68
11/12/2000,74.375
12/12/2000,71.65625
13/12/2000,68.734375
14/12/2000,65.375
15/12/2000,63.875
18/12/2000,64
19/12/2000,59.125
20/12/2000,55.734375
21/12/2000,56.0625
22/12/2000,60.5
26/12/2000,60.875
27/12/2000,61.5625
28/12/2000,61.4375
29/12/2000,58.375
2/1/2001,53.4375
3/1/2001,62.4375
4/1/2001,61.3125
5/1/2001,56.625
8/1/2001,57.25
9/1/2001,57.25
10/1/2001,60.1875
11/1/2001,61.9375
12/1/2001,62.734375
16/01/2001,61.984375
17/01/2001,63.875
18/01/2001,66.5625
19/01/2001,66.3125
22/01/2001,66.375
23/01/2001,67.765625
24/01/2001,67.125
25/01/2001,64.5
26/01/2001,65.546875
29/01/2001,67
30/01/2001,66.75
31/01/2001,64.300003
1/2/2001,65.150002
2/2/2001,61.549999
5/2/2001,61.5
6/2/2001,61.599998
7/2/2001,60.599998
8/2/2001,58.790001
9/2/2001,56.400002
12/2/2001,57.080002
13/02/2001,55.25
14/02/2001,57.450001
15/02/2001,58.400002
16/02/2001,55.130001
20/02/2001,52.990002
21/02/2001,51.5
22/02/2001,51
23/02/2001,51.18
26/02/2001,52.150002
27/02/2001,49
28/02/2001,47.450001
1/3/2001,48.799999
2/3/2001,46.700001
5/3/2001,47.549999
6/3/2001,49.400002
7/3/2001,49.419998
8/3/2001,48.5
9/3/2001,45.099998
12/3/2001,42.299999
13/03/2001,44.450001
14/03/2001,43.75
15/03/2001,42.150002
16/03/2001,41.200001
19/03/2001,43.259998
20/03/2001,40.349998
21/03/2001,40.349998
22/03/2001,42.799999
23/03/2001,42.799999
26/03/2001,41.810001
27/03/2001,43.25
28/03/2001,39.700001
29/03/2001,38.950001
30/03/2001,39.150002
2/4/2001,37.400002
3/4/2001,34.66
4/4/2001,34.049999
5/4/2001,37.310001
6/4/2001,35.950001
9/4/2001,37.049999
10/4/2001,39.799999
11/4/2001,41
12/4/2001,42.799999
16/04/2001,40.25
17/04/2001,41.25
18/04/2001,45.549999
19/04/2001,48.299999
20/04/2001,48.400002
23/04/2001,45.150002
24/04/2001,44.299999
25/04/2001,45.099998
26/04/2001,43.950001
27/04/2001,45.150002
30/04/2001,46.150002
1/5/2001,48.049999
2/5/2001,48.98
3/5/2001,46.799999
4/5/2001,48.200001
7/5/2001,47.200001
8/5/2001,48.200001
9/5/2001,46.549999
10/5/2001,45.77
11/5/2001,45.549999
14/05/2001,44.82
15/05/2001,45.150002
16/05/2001,47.150002
17/05/2001,47.900002
18/05/2001,48.040001
21/05/2001,51.049999
22/05/2001,50.900002
23/05/2001,48.650002
24/05/2001,49.900002
25/05/2001,48.990002
29/05/2001,46.119999
30/05/2001,44.43
31/05/2001,44.73
1/6/2001,46.049999
4/6/2001,45.830002
5/6/2001,47.849998
6/6/2001,47.48
7/6/2001,48.700001
8/6/2001,47.349998
11/6/2001,46.049999
12/6/2001,45.799999
13/06/2001,44.549999
14/06/2001,42.25
15/06/2001,42.599998
18/06/2001,42.029999
19/06/2001,41.82
20/06/2001,42.77
21/06/2001,43.349998
22/06/2001,43.25
25/06/2001,43.360001
26/06/2001,43.509998
27/06/2001,43.790001
28/06/2001,44.349998
29/06/2001,45.700001
2/7/2001,45.450001
3/7/2001,45.639999
5/7/2001,43.450001
6/7/2001,41.650002
9/7/2001,42.009998
10/7/2001,40.5
11/7/2001,41
12/7/2001,43.599998
13/07/2001,43.150002
16/07/2001,42.349998
17/07/2001,43.299999
18/07/2001,41.650002
19/07/2001,42.639999
20/07/2001,41.650002
23/07/2001,40.610001
24/07/2001,40.150002
25/07/2001,40.5
26/07/2001,41.099998
27/07/2001,41.950001
30/07/2001,41.700001
31/07/2001,41.759998
1/8/2001,43.099998
2/8/2001,43.91
3/8/2001,43.18
6/8/2001,42.5
7/8/2001,42.279999
8/8/2001,40.5
9/8/2001,40.669998
10/8/2001,40.279999
13/08/2001,41.099998
14/08/2001,40.599998
15/08/2001,39.099998
16/08/2001,39.560001
17/08/2001,37.759998
20/08/2001,38.279999
21/08/2001,36.689999
22/08/2001,37.689999
23/08/2001,37.32
24/08/2001,39.299999
27/08/2001,39.349998
28/08/2001,38.119999
29/08/2001,37.560001
30/08/2001,36.169998
31/08/2001,36.630001
4/9/2001,35.470001
5/9/2001,35.330002
6/9/2001,33.900002
7/9/2001,33.700001
10/9/2001,34.099998
17/09/2001,31.200001
18/09/2001,30.5
19/09/2001,29.969999
20/09/2001,28.969999
21/09/2001,28.190001
24/09/2001,29.610001
25/09/2001,29.700001
26/09/2001,28.67
27/09/2001,28.48
28/09/2001,28.98
1/10/2001,28.73
2/10/2001,28.82
3/10/2001,31
4/10/2001,31.299999
5/10/2001,31.76
8/10/2001,31.860001
9/10/2001,31.09
10/10/2001,32.5
11/10/2001,34.700001
12/10/2001,34.549999
15/10/2001,34.400002
16/10/2001,34.959999
17/10/2001,32.450001
18/10/2001,33.330002
19/10/2001,33.549999
22/10/2001,34.450001
23/10/2001,34.630001
24/10/2001,35.380001
25/10/2001,36.799999
26/10/2001,36.009998
29/10/2001,34.040001
30/10/2001,33.380001
31/10/2001,33.900002
1/11/2001,35.34
2/11/2001,35.599998
5/11/2001,36.759998
6/11/2001,38.189999
7/11/2001,38.139999
8/11/2001,37.75
9/11/2001,37.73
12/11/2001,38
13/11/2001,39.360001
14/11/2001,39.639999
15/11/2001,39.48
16/11/2001,39.369999
19/11/2001,40.490002
20/11/2001,38.619999
21/11/2001,38.419998
23/11/2001,39.279999
26/11/2001,40.25
27/11/2001,40.200001
28/11/2001,38.75
29/11/2001,39.950001
30/11/2001,39.650002
3/12/2001,38.970001
4/12/2001,40.830002
5/12/2001,42.849998
6/12/2001,42.91
7/12/2001,41.73
10/12/2001,41
11/12/2001,41.23
12/12/2001,41.560001
13/12/2001,39.759998
14/12/2001,40.110001
17/12/2001,40.799999
18/12/2001,41.259998
19/12/2001,40.509998
20/12/2001,38.790001
21/12/2001,39.48
24/12/2001,39.32
26/12/2001,39.689999
27/12/2001,40.009998
28/12/2001,40.330002
31/12/2001,38.91
2/1/2002,40.110001
3/1/2002,41.5
4/1/2002,41.669998
7/1/2002,41.209999
8/1/2002,41.490002
9/1/2002,41.110001
10/1/2002,41.380001
11/1/2002,40.849998
14/01/2002,39.959999
15/01/2002,40.34
16/01/2002,38.779999
17/01/2002,39.650002
18/01/2002,38.59
22/01/2002,37.400002
23/01/2002,38.43
24/01/2002,38.939999
25/01/2002,38.830002
28/01/2002,39.049999
29/01/2002,37.98
30/01/2002,38.27
31/01/2002,38.509998
1/2/2002,38.139999
4/2/2002,36.919998
5/2/2002,36.310001
6/2/2002,36.060001
7/2/2002,35.189999
8/2/2002,36.169998
11/2/2002,36.630001
12/2/2002,36.330002
13/02/2002,36.950001
14/02/2002,36.880001
15/02/2002,35.779999
19/02/2002,34.68
20/02/2002,35.150002
21/02/2002,33.48
22/02/2002,33.650002
25/02/2002,35.009998
26/02/2002,34.880001
27/02/2002,34.400002
28/02/2002,33.779999
1/3/2002,35.740002
4/3/2002,37.150002
5/3/2002,37.419998
6/3/2002,37.599998
7/3/2002,37.68
8/3/2002,38.669998
11/3/2002,38.529999
12/3/2002,38
13/03/2002,37.080002
14/03/2002,36.860001
15/03/2002,37.23
18/03/2002,37.439999
19/03/2002,37.380001
20/03/2002,36.060001
21/03/2002,37.02
22/03/2002,36.68
25/03/2002,35.560001
26/03/2002,35.889999
27/03/2002,35.610001
28/03/2002,36.060001
1/4/2002,36.75
2/4/2002,35.09
3/4/2002,35.029999
4/4/2002,34.759998
5/4/2002,34.369999
8/4/2002,34.799999
9/4/2002,33.59
10/4/2002,33.84
11/4/2002,33
12/4/2002,33.52
15/04/2002,33.790001
16/04/2002,35.200001
17/04/2002,35.02
18/04/2002,34.349998
19/04/2002,34.459999
22/04/2002,33.59
23/04/2002,33.009998
24/04/2002,32.5
25/04/2002,32.419998
26/04/2002,31.040001
29/04/2002,31.120001
30/04/2002,31.73
1/5/2002,31.559999
2/5/2002,30.51
3/5/2002,29.74
6/5/2002,28.969999
7/5/2002,28.700001
8/5/2002,31.77
9/5/2002,30.950001
10/5/2002,29.559999
13/05/2002,30.76
14/05/2002,32.57
15/05/2002,32.810001
16/05/2002,32.860001
17/05/2002,32.93
20/05/2002,32.209999
21/05/2002,31.33
22/05/2002,31.4
23/05/2002,32.029999
24/05/2002,31.24
28/05/2002,31.1
29/05/2002,30.280001
30/05/2002,30.540001
31/05/2002,30.040001
3/6/2002,28.98
4/6/2002,29.360001
5/6/2002,29.66
6/6/2002,28.879999
7/6/2002,28.299999
10/6/2002,28.25
11/6/2002,27.459999
12/6/2002,27.860001
13/06/2002,27.68
14/06/2002,27.620001
17/06/2002,28.559999
18/06/2002,29.02
19/06/2002,27.34
20/06/2002,26.459999
21/06/2002,25.82
24/06/2002,26.33
25/06/2002,25.459999
26/06/2002,25.65
27/06/2002,26.209999
28/06/2002,26.1
1/7/2002,24.85
2/7/2002,23.950001
3/7/2002,24.75
5/7/2002,26.34
8/7/2002,25.379999
9/7/2002,24.66
10/7/2002,23.9
11/7/2002,24.799999
12/7/2002,24.799999
15/07/2002,25.57
16/07/2002,25.190001
17/07/2002,25.65
18/07/2002,24.73
19/07/2002,23.99
22/07/2002,23.4
23/07/2002,22.4
24/07/2002,23.620001
25/07/2002,22.25
26/07/2002,22.67
29/07/2002,23.83
30/07/2002,24.309999
31/07/2002,23.85
1/8/2002,22.73
2/8/2002,22.25
5/8/2002,21.440001
6/8/2002,22.5
7/8/2002,22.799999
8/8/2002,23.57
9/8/2002,23.33
12/8/2002,23.4
13/08/2002,22.6
14/08/2002,24.040001
15/08/2002,24.530001
16/08/2002,24.700001
19/08/2002,25.299999
20/08/2002,25.190001
21/08/2002,25.75
22/08/2002,26.16
23/08/2002,25.15
26/08/2002,25.25
27/08/2002,24.370001
28/08/2002,23.48
29/08/2002,23.790001
30/08/2002,23.49
3/9/2002,22.639999
4/9/2002,22.73
5/9/2002,22.17
6/9/2002,22.85
9/9/2002,23.08
10/9/2002,23.65
11/9/2002,23.450001
12/9/2002,22.809999
13/09/2002,22.99
16/09/2002,22.66
17/09/2002,22.18
18/09/2002,21.93
19/09/2002,21.58
20/09/2002,21.67
23/09/2002,21.02
24/09/2002,21.030001
25/09/2002,21.870001
26/09/2002,21.6
27/09/2002,21.309999
30/09/2002,20.719999
1/10/2002,21.98
2/10/2002,21.25
3/10/2002,20.74
4/10/2002,20.35
7/10/2002,20.16
8/10/2002,20.200001
9/10/2002,20.059999
10/10/2002,21.08
11/10/2002,22.219999
14/10/2002,22.48
15/10/2002,23.559999
16/10/2002,22.780001
17/10/2002,23.549999
18/10/2002,23.809999
21/10/2002,24.290001
22/10/2002,24.139999
23/10/2002,24.6
24/10/2002,23.98
25/10/2002,24.700001
28/10/2002,24.49
29/10/2002,23.92
30/10/2002,24.559999
31/10/2002,24.549999
1/11/2002,25.25
4/11/2002,25.9
5/11/2002,26.1
6/11/2002,26.469999
7/11/2002,25.540001
8/11/2002,25.07
11/11/2002,24.309999
12/11/2002,24.93
13/11/2002,25.23
14/11/2002,26.1
15/11/2002,26.440001
18/11/2002,26.049999
19/11/2002,25.65
20/11/2002,26.74
21/11/2002,27.73
22/11/2002,27.719999
25/11/2002,27.99
26/11/2002,27.049999
27/11/2002,27.91
29/11/2002,27.719999
2/12/2002,28
3/12/2002,27.17
4/12/2002,26.57
5/12/2002,26.200001
6/12/2002,26.469999
9/12/2002,25.219999
10/12/2002,25.6
11/12/2002,25.719999
12/12/2002,25.860001
13/12/2002,25.040001
16/12/2002,25.85
17/12/2002,25.93
18/12/2002,25.379999
19/12/2002,25.059999
20/12/2002,25.32
23/12/2002,25.67
24/12/2002,25.35
26/12/2002,25.280001
27/12/2002,24.82
30/12/2002,24.629999
31/12/2002,24.370001
2/1/2003,25.4
3/1/2003,25.68
6/1/2003,26.32
7/1/2003,26.65
8/1/2003,25.9
9/1/2003,26.700001
10/1/2003,27.1
13/01/2003,26.940001
14/01/2003,27.08
15/01/2003,26.74
16/01/2003,26.440001
17/01/2003,25.309999
21/01/2003,25.030001
22/01/2003,24.93
23/01/2003,25.51
24/01/2003,24.82
27/01/2003,24.530001
28/01/2003,24.780001
29/01/2003,25.15
30/01/2003,24.5
31/01/2003,24.440001
3/2/2003,24.49
4/2/2003,24.190001
5/2/2003,24.08
6/2/2003,24.209999
7/2/2003,23.809999
10/2/2003,24.02
11/2/2003,24.15
12/2/2003,23.82
13/02/2003,23.940001
14/02/2003,24.49
18/02/2003,25.25
19/02/2003,25.08
20/02/2003,24.98
21/02/2003,25.17
24/02/2003,24.74
25/02/2003,24.77
26/02/2003,24.219999
27/02/2003,24.77
28/02/2003,25.16
3/3/2003,24.65
4/3/2003,24.5
5/3/2003,24.549999
6/3/2003,24.49
7/3/2003,24.540001
10/3/2003,24.01
11/3/2003,23.799999
12/3/2003,24.23
13/03/2003,25.620001
14/03/2003,25.719999
17/03/2003,26.6
18/03/2003,26.93
19/03/2003,26.700001
20/03/2003,26.799999
21/03/2003,27.17
24/03/2003,26.040001
25/03/2003,26.41
26/03/2003,26.559999
27/03/2003,26.370001
28/03/2003,26.08
31/03/2003,25.25
1/4/2003,25.450001
2/4/2003,26.15
3/4/2003,26.48
4/4/2003,26.049999
7/4/2003,26.09
8/4/2003,26.059999
9/4/2003,25.459999
10/4/2003,25.77
11/4/2003,25.51
14/04/2003,26.030001
15/04/2003,26.280001
16/04/2003,26.219999
17/04/2003,26.82
21/04/2003,26.92
22/04/2003,27.43
23/04/2003,27.629999
24/04/2003,27.48
25/04/2003,26.950001
28/04/2003,27.48
29/04/2003,27.73
30/04/2003,27.450001
1/5/2003,27.690001
2/5/2003,28.280001
5/5/2003,28.25
6/5/2003,28.610001
7/5/2003,28.290001
8/5/2003,27.77
9/5/2003,28.41
12/5/2003,28.84
13/05/2003,28.66
14/05/2003,28.6
15/05/2003,28.92
16/05/2003,28.700001
19/05/2003,27.690001
20/05/2003,27.77
21/05/2003,27.690001
22/05/2003,28.09
23/05/2003,28.1
27/05/2003,29.1
28/05/2003,29.190001
29/05/2003,29.309999
30/05/2003,29.790001
2/6/2003,29.58
3/6/2003,29.860001
4/6/2003,30.42
5/6/2003,30.639999
6/6/2003,30.129999
9/6/2003,29.73
10/6/2003,30.18
11/6/2003,30.52
12/6/2003,30.65
13/06/2003,29.959999
16/06/2003,30.879999
17/06/2003,30.76
18/06/2003,30.92
19/06/2003,30.42
20/06/2003,30.379999
23/06/2003,29.91
24/06/2003,29.68
25/06/2003,29.52
26/06/2003,30.219999
27/06/2003,29.83
30/06/2003,29.950001
1/7/2003,30.35
2/7/2003,30.969999
3/7/2003,30.58
7/7/2003,31.889999
8/7/2003,32.279999
9/7/2003,32.200001
10/7/2003,31.6
11/7/2003,31.84
14/07/2003,32.220001
15/07/2003,32.259998
16/07/2003,32.16
17/07/2003,31.18
18/07/2003,31.280001
21/07/2003,30.879999
22/07/2003,31.34
23/07/2003,31.6
24/07/2003,31.18
25/07/2003,31.799999
28/07/2003,31.889999
29/07/2003,31.65
30/07/2003,31.42
31/07/2003,31.799999
1/8/2003,31.459999
4/8/2003,31.450001
5/8/2003,30.209999
6/8/2003,30.190001
7/8/2003,30.309999
8/8/2003,30.07
11/8/2003,30.4
12/8/2003,30.860001
13/08/2003,30.870001
14/08/2003,30.9
15/08/2003,31.17
18/08/2003,31.969999
19/08/2003,32.369999
20/08/2003,32.290001
21/08/2003,32.639999
22/08/2003,32.439999
25/08/2003,32.509998
26/08/2003,32.540001
27/08/2003,32.799999
28/08/2003,33.09
29/08/2003,33.389999
2/9/2003,33.869999
3/9/2003,33.849998
4/9/2003,34.16
5/9/2003,33.939999
8/9/2003,34.5
9/9/2003,34.09
10/9/2003,33.27
11/9/2003,33.639999
12/9/2003,33.82
15/09/2003,33.490002
16/09/2003,34.400002
17/09/2003,34.259998
18/09/2003,34.779999
19/09/2003,34.580002
22/09/2003,33.919998
23/09/2003,34.52
24/09/2003,33.220001
25/09/2003,32.790001
26/09/2003,32.580002
29/09/2003,33.139999
30/09/2003,32.419998
1/10/2003,33.150002
2/10/2003,33.259998
3/10/2003,34.189999
6/10/2003,34.439999
7/10/2003,34.650002
8/10/2003,34.43
9/10/2003,34.689999
10/10/2003,35.009998
13/10/2003,35.240002
14/10/2003,35.330002
15/10/2003,35.18
16/10/2003,35.459999
17/10/2003,34.610001
20/10/2003,35.040001
21/10/2003,35.25
22/10/2003,34.57
23/10/2003,34.169998
24/10/2003,34.200001
27/10/2003,34.209999
28/10/2003,35.360001
29/10/2003,35.32
30/10/2003,35.389999
31/10/2003,35.18
3/11/2003,35.759998
4/11/2003,35.52
5/11/2003,35.84
6/11/2003,35.939999
7/11/2003,35.630001
10/11/2003,35.189999
11/11/2003,35.060001
12/11/2003,35.810001
13/11/2003,35.77
14/11/2003,35.040001
17/11/2003,34.68
18/11/2003,33.880001
19/11/2003,34.209999
20/11/2003,33.880001
21/11/2003,34.23
24/11/2003,35.18
25/11/2003,35.18
26/11/2003,35.34
28/11/2003,35.380001
1/12/2003,35.900002
2/12/2003,35.700001
3/12/2003,35.25
4/12/2003,35.630001
5/12/2003,35.040001
8/12/2003,35.240002
9/12/2003,34.43
10/12/2003,34.560001
11/12/2003,35.299999
12/12/2003,35.240002
15/12/2003,34.779999
16/12/2003,34.849998
17/12/2003,34.91
18/12/2003,35.560001
19/12/2003,35.459999
22/12/2003,35.57
23/12/2003,35.84
24/12/2003,35.900002
26/12/2003,35.849998
29/12/2003,36.439999
30/12/2003,36.560001
31/12/2003,36.459999
2/1/2004,36.360001
5/1/2004,37.09
6/1/2004,37.34
7/1/2004,37.68
8/1/2004,37.98
9/1/2004,37.73
12/1/2004,38.330002
13/01/2004,37.950001
